Unnamed: 0,time,m10x,m10y,m10z,m11x,m11y,m11z,m1x,m1y,m1z,m2x,m2y,m2z,m3x,m3y,m3z,m4x,m4y,m4z,m5x,m5y,m5z,m6x,m6y,m6z,m7x,m7y,m7z,m8x,m8y,m8z,m9x,m9y,m9z
0.0,0.0,0.08476330129083184,0.9373985810248888,0.0,0.1491375215955385,0.8779273246644108,0.0,0.0,0.0,0.0,0.09071030919758807,0.3578466115855017,0.0,0.047910689913865025,0.5886328842500688,0.0,-0.09602663271694392,0.8376084593501224,0.0,-0.09870802691829976,0.9976671787594886,0.0,-0.057059269809816925,1.2594371158275726,0.0,0.051639834846305625,1.4013301577664334,0.0,0.11108048963992093,1.5084302373256446,0.0,0.05103633224263356,1.0426463472644805,0.0
0.0,0.0,0.08476255062760005,0.9373768440249779,0.0,0.1491367369732143,0.8779055509057533,0.0,0.0,0.0,0.0,0.09071968652025059,0.3578442344032029,0.0,0.04784613466916967,0.5886167839252554,0.0,-0.09610935640648444,0.8376184962891702,0.0,-0.0987424205930096,0.9976780180516036,0.0,-0.05701462368529691,1.2594353673018945,0.0,0.05173177146706825,1.4012921692011044,0.0,0.11120812212021816,1.5083724297390142,0.0,0.051050417909843826,1.042629363459062,0.0
0.0,0.0,0.08473593896534276,0.9373443752633988,0.0,0.1491127097188526,0.8778758797360808,0.0,0.0,0.0,0.0,0.09074095439129651,0.3578388419583648,0.0,0.0477698890391348,0.5885932538419424,0.0,-0.09621850329652681,0.8376189096447143,0.0,-0.09880229303171897,0.9976792344114521,0.0,-0.05699391609678508,1.259423725355152,0.0,0.051799731457907984,1.4012442914076508,0.0,0.11131175172627927,1.508304731942239,0.0,0.05103927059995026,1.0426018466403733,0.0
0.0,0.0,0.08502501414445644,0.9374264951118615,0.0,0.1493723393407111,0.8779261395413269,0.0,0.0,0.0,0.0,0.09062351325859187,0.3578686022307863,0.0,0.04779107106511541,0.58864878542895,0.0,-0.09606277805877989,0.8377432450036222,0.0,-0.09857476568284845,0.9978047127340095,0.0,-0.056648976355517563,1.259530422419914,0.0,0.05222553823376538,1.401288916968403,0.0,0.11179860875914936,1.5083153985141435,0.0,0.05134660246458465,1.0426898093591477,0.0
0.0,0.0,0.08533830968642725,0.9375076742492419,0.0,0.14965366949593795,0.8779727679714474,0.0,0.0,0.0,0.0,0.09049938134341845,0.35790001340375144,0.0,0.04779166266992095,0.5887033102323299,0.0,-0.09592251174034758,0.8378813674402902,0.0,-0.09833986458762174,0.9979442923762074,0.0,-0.05625934054083615,1.2596451682197132,0.0,0.05271921693412129,1.4013236941662497,0.0,0.11237084506832659,1.5083064112041973,0.0,0.0516848455941965,1.0427789670796939,0.0
0.0,0.0,0.08556203805253546,0.937575310443992,0.0,0.1498546114503455,0.8780157975277516,0.0,0.0,0.0,0.0,0.09040660191147304,0.35792346102032396,0.0,0.04782147765577551,0.5887494089840707,0.0,-0.09578483706051363,0.8379751261901277,0.0,-0.09815671843828877,0.998038731399304,0.0,-0.05600185096638427,1.2597276422643544,0.0,0.05302936040563824,1.4013656514654702,0.0,0.11272074953045413,1.5083261888062713,0.0,0.05191960671430604,1.0428501296233872,0.0
0.0,0.0,0.08588326563716295,0.9376627592459397,0.0,0.15014306123409682,0.8780678832684458,0.0,0.0,0.0,0.0,0.090277321065204,0.3579560907698555,0.0,0.047836357466419,0.588808588417254,0.0,-0.09562276512871283,0.8381140420292428,0.0,-0.09790835887375762,0.9981789026172616,0.0,-0.05561242594243059,1.2598450505592123,0.0,0.05351487341285756,1.4014090404688195,0.0,0.11327883035233244,1.50832904764624,0.0,0.05226311997345972,1.0429446976074328,0.0
0.0,0.0,0.08622875903177331,0.9377609465958233,0.0,0.15045330588370953,0.8781280852306662,0.0,0.0,0.0,0.0,0.09013638068570974,0.35799160673796215,0.0,0.047865838390323566,0.5888753703838484,0.0,-0.09543123619420371,0.8382609764305493,0.0,-0.09763416355509927,0.9983269960751694,0.0,-0.05520309783077902,1.2599712652323753,0.0,0.054017590241116124,1.401463215536298,0.0,0.11385208645083426,1.5083437635663879,0.0,0.052629472872586305,1.0430495438378558,0.0
0.0,0.0,0.08665049997465087,0.9378769442612216,0.0,0.15083197660012954,0.8781977298636968,0.0,0.0,0.0,0.0,0.08996573198343585,0.358034530019985,0.0,0.047891916986366065,0.5889542241840555,0.0,-0.09521003165100861,0.8384415651308157,0.0,-0.0973046050756035,0.9985090393284123,0.0,-0.05469643431444997,1.2601245256928446,0.0,0.054645448724676596,1.4015228400999264,0.0,0.11457150181725555,1.5083520806880188,0.0,0.053078963508566966,1.0431743928481092,0.0
0.0,0.0,0.08707499587250558,0.9379880565242279,0.0,0.15121306631049047,0.8782621953464711,0.0,0.0,0.0,0.0,0.08979609129043949,0.35807711405073905,0.0,0.047903076322401685,0.5890296770547535,0.0,-0.09500656240990824,0.8386254204944485,0.0,-0.09698073839760868,0.9986944248738063,0.0,-0.05417580217924114,1.2602777889408883,0.0,0.05529903635012335,1.401573190255565,0.0,0.11532554999685418,1.5083460151844856,0.0,0.0535348722709922,1.0432955151793348,0.0
0.0,0.0,0.08757824335150666,0.9381322488438022,0.0,0.15166488794786276,0.87835121040089,0.0,0.0,0.0,0.0,0.08958941726121407,0.3581288789426832,0.0,0.047955918940365404,0.5891283656927697,0.0,-0.09471481533559634,0.8388362070642952,0.0,-0.096576047483401,0.9989065645597455,0.0,-0.053586550890264074,1.2604596607065484,0.0,0.05601675697842789,1.4016554312095868,0.0,0.11614036055784965,1.5083736151170524,0.0,0.054066220856016645,1.0434486534912435,0.0
0.0,0.0,0.08803955589407501,0.9382642509027128,0.0,0.15207902886488697,0.8784326833605429,0.0,0.0,0.0,0.0,0.08939972420454893,0.3581762791281655,0.0,0.04800611590324198,0.5892188731515047,0.0,-0.09444509870256985,0.8390285299262255,0.0,-0.09620412603475503,0.9991000431841249,0.0,-0.05304763734848007,1.260625637353379,0.0,0.05667205888802229,1.4017309843869896,0.0,0.11688363851373186,1.5083995559667194,0.0,0.0545528881780284,1.0435887201626,0.0
0.0,0.0,0.08848439945438602,0.9383943518319664,0.0,0.1524783730486693,0.8785141220683226,0.0,0.0,0.0,0.0,0.08921532993831494,0.35822225296866267,0.0,0.0480650630840904,0.589308311827828,0.0,-0.09417155250475384,0.8392116230117261,0.0,-0.09583995198743028,0.999284106521527,0.0,-0.05253540247017841,1.2607852248985196,0.0,0.05728873807971934,1.4018092968018026,0.0,0.11757927860314057,1.508433258495583,0.0,0.055019750088784895,1.0437258190316556,0.0
0.0,0.0,0.0889259289823704,0.9385233282964691,0.0,0.15287471553119603,0.8785948436513078,0.0,0.0,0.0,0.0,0.0890320909006693,0.35826783892473785,0.0,0.04812517811552569,0.5893971004811756,0.0,-0.09389796932977001,0.8393925028831628,0.0,-0.09547762753732679,0.9994658867225025,0.0,-0.05202811362690638,1.260942957729232,0.0,0.05789845237959481,1.4018872048261757,0.0,0.1182664396415464,1.5084673371108748,0.0,0.05548276422189315,1.043861618914864,0.0
0.0,0.0,0.08934202600716584,0.9386300287450433,0.0,0.153248121779601,0.8786560219082733,0.0,0.0,0.0,0.0,0.08886543667154126,0.3583092125289597,0.0,0.04813883401147049,0.589470314137782,0.0,-0.09369483061957558,0.8395699878205334,0.0,-0.09515855722521471,0.9996444737271051,0.0,-0.051519683143816934,1.2610900083805352,0.0,0.05853475027025796,1.4019344345734555,0.0,0.1189994385070933,1.5084597365458292,0.0,0.05592902715813714,1.0439778917870464,0.0
0.0,0.0,0.08970150451998843,0.9387253260838377,0.0,0.1535707164290681,0.878712041362489,0.0,0.0,0.0,0.0,0.08871994667735367,0.3583452646254928,0.0,0.04816143280277927,0.5895359175799786,0.0,-0.09350554970742866,0.8397211095611026,0.0,-0.09487724207137051,0.9997964105724952,0.0,-0.05108805844141386,1.2612168120684994,0.0,0.059068878700832585,1.4019810827594144,0.0,0.11961109993499389,1.5084623390063097,0.0,0.05631207555758893,1.0440806618441434,0.0
0.0,0.0,0.09014273167794162,0.9388405275876754,0.0,0.1539666376103655,0.8787790623669393,0.0,0.0,0.0,0.0,0.08854187325160297,0.3583893055031693,0.0,0.04818559626242221,0.5896153463567203,0.0,-0.09327772502500985,0.8399068114280934,0.0,-0.09453377661456101,0.9999830615972977,0.0,-0.05055575101565013,1.2613717610196935,0.0,0.05972951645265415,1.4020355107320859,0.0,0.12036882275068897,1.5084615085689688,0.0,0.05678305739281602,1.0442052886380009,0.0
0.0,0.0,0.09052057376981963,0.9389267986518393,0.0,0.15430559054885912,0.8788240349264477,0.0,0.0,0.0,0.0,0.08839440612269782,0.35842570580827837,0.0,0.04817040724334215,0.5896747944019183,0.0,-0.09312820694721993,0.84007189109407,0.0,-0.09425828623482792,1.0001490801455803,0.0,-0.050074574566791555,1.2615030901483846,0.0,0.060346648470245366,1.4020601397998016,0.0,0.12108882922174015,1.5084274560272775,0.0,0.05719465618821869,1.0443022415071184,0.0
0.0,0.0,0.09098105312354421,0.9390400963837621,0.0,0.15471869427357166,0.8788870941846787,0.0,0.0,0.0,0.0,0.08821096442342881,0.3584708961316602,0.0,0.04817847558508994,0.5897532147352313,0.0,-0.09291212074465889,0.8402679427304129,0.0,-0.093908654934961,1.0003460188477777,0.0,-0.04950692355485426,1.2616630775556985,0.0,0.061060486775960814,1.4021051598403298,0.0,0.12191330791405319,1.5084092173518775,0.0,0.057690144427962574,1.0444266047129798,0.0
0.0,0.0,0.09140594072938991,0.9391438740893168,0.0,0.15509983728917892,0.8789445542097409,0.0,0.0,0.0,0.0,0.08804176213253233,0.3585124903522129,0.0,0.04818548616027373,0.5898252403831152,0.0,-0.09271322468642575,0.8404485215432231,0.0,-0.09358622152520618,1.0005273190472923,0.0,-0.04898283715171607,1.2618100337908067,0.0,0.06171965704876851,1.4021456617742154,0.0,0.1226747370542662,1.5083911167612711,0.0,0.05814743525165553,1.044540612905038,0.0
0.0,0.0,0.09178562704402465,0.9392346345891309,0.0,0.15544039999434017,0.8789939468973692,0.0,0.0,0.0,0.0,0.08789118241755074,0.3585494354634961,0.0,0.048187304031290026,0.5898883926287876,0.0,-0.09254108482769038,0.84061037666915,0.0,-0.09330035710257563,1.00068975397754,0.0,-0.04851136161836259,1.2619407153247189,0.0,0.06231497924047088,1.4021785592740168,0.0,0.12336383011963595,1.5083701610616185,0.0,0.05855710338978834,1.0446408296412326,0.0
0.0,0.0,0.0921536638040564,0.9393298211271066,0.0,0.15577053557609394,0.8790491094618257,0.0,0.0,0.0,0.0,0.08774198770648534,0.358585974643825,0.0,0.04821218461934295,0.5899547403169972,0.0,-0.09234481841605682,0.8407627526514581,0.0,-0.0930112228672349,1.0008425435025732,0.0,-0.04807067401788756,1.2620674772099616,0.0,0.06285883330180522,1.4022237296909559,0.0,0.12398581059709507,1.5083703788638065,0.0,0.05894886993400517,1.0447434938818743,0.0
0.0,0.0,0.09247921096073394,0.9394105187582132,0.0,0.1560625214538764,0.8790944081436748,0.0,0.0,0.0,0.0,0.08761133843908511,0.3586179178385528,0.0,0.048224754108105714,0.5900111070986824,0.0,-0.09218316631855758,0.8408990029156985,0.0,-0.09276034313863822,1.0009791403492592,0.0,-0.04767419603922441,1.2621789838810655,0.0,0.06335336096568661,1.4022575771393764,0.0,0.12455460131141252,1.5083614256276747,0.0,0.059297584453236685,1.0448314863212118,0.0
0.0,0.0,0.09283883674475583,0.9395005360670935,0.0,0.15638506064245788,0.8791453540089162,0.0,0.0,0.0,0.0,0.08746647352918781,0.3586532777297802,0.0,0.048242495437700414,0.5900740862235585,0.0,-0.09199966060844574,0.841048526861266,0.0,-0.09248117090632901,1.0011289806389283,0.0,-0.04723893470503725,1.2623018333338756,0.0,0.06389406831664582,1.4022967844681524,0.0,0.1251751862313099,1.508354519080071,0.0,0.059681913583901146,1.0449292759158986,0.0
0.0,0.0,0.09355800364146166,0.9396939966600371,0.0,0.15703008876458802,0.879260851920952,0.0,0.0,0.0,0.0,0.08717055109583563,0.358725316418559,0.0,0.04832253981035585,0.5902095341967883,0.0,-0.09157603849837842,0.8413382824894636,0.0,-0.0918997087050479,1.0014191332225435,0.0,-0.04639997719905886,1.2625472499663997,0.0,0.06491140108902145,1.402400414990699,0.0,0.12632767161286584,1.5083799422533974,0.0,0.0604402039080002,1.0451350326963744,0.0
0.0,0.0,0.0941740746422876,0.9398390074896433,0.0,0.15758247029881736,0.87933904109959,0.0,0.0,0.0,0.0,0.08692524235666398,0.35878483783346,0.0,0.04833249910576474,0.5903117503719502,0.0,-0.09128740486077146,0.8415965177761401,0.0,-0.09143188830029304,1.0016776305232877,0.0,-0.045639891436596816,1.2627546535347838,0.0,0.06586653911677623,1.4024523508993139,0.0,0.12743064090254724,1.5083460705204241,0.0,0.061103307612260724,1.0452948044267845,0.0
0.0,0.0,0.09465690864337813,0.9399536973068128,0.0,0.158015358044194,0.8794014268088632,0.0,0.0,0.0,0.0,0.08673217663205474,0.3588315581921593,0.0,0.04834609257604001,0.590392823545586,0.0,-0.09105376484513947,0.8417972419940469,0.0,-0.09106217411411698,1.0018784197230775,0.0,-0.04504826988860956,1.262916423736355,0.0,0.06660667534444001,1.4024954476214313,0.0,0.12828336728915302,1.5083236298539542,0.0,0.06162166806411771,1.0454206287093724,0.0
0.0,0.0,0.09519204330248035,0.9400865067865297,0.0,0.15849513275807528,0.8794763637549419,0.0,0.0,0.0,0.0,0.08651540930856604,0.3588838831295134,0.0,0.048381129005529024,0.5904867495344975,0.0,-0.09076941944345793,0.8420152714975174,0.0,-0.09064201487068663,1.0020963987483715,0.0,-0.04440666098509206,1.2630952703405374,0.0,0.06739830108871125,1.402554157326564,0.0,0.12918874840491915,1.5083159609436831,0.0,0.062191572342212745,1.0455643227290414,0.0
0.0,0.0,0.095865666868203,0.9402532308955522,0.0,0.15909901117129366,0.8795703276922662,0.0,0.0,0.0,0.0,0.08624216886672918,0.35894964260618717,0.0,0.048427929738433975,0.59060497792222,0.0,-0.09040796596194989,0.8422882259234976,0.0,-0.09011164196432964,1.0023691296125938,0.0,-0.04360090472833994,1.2633190678058703,0.0,0.0683907467708924,1.4026280793527925,0.0,0.13032279486864154,1.5083070266521539,0.0,0.06290834250076544,1.0457445362725422,0.0
